time_s,total_rate_gbps,reconstructed_rate_gbps,ecn_marks
0.101734,252.964,252.964,1
0.101742,0,0,0
0.101751,252.964,252.964,0
0.101759,0,0,0
0.101767,0,0,0
0.101775,0,0,0
0.101783,252.964,252.964,0
0.101791,252.964,252.964,0
0.101799,0,0,0
0.101807,505.929,505.929,0
0.101815,758.893,758.893,0
0.101823,1011.86,1011.86,0
0.101831,758.893,758.893,0
0.10184,0,0,0
0.101848,0,0,0
0.101856,0,0,1
0.101864,0,0,1
0.101872,252.964,252.964,0
0.10188,0,0,0
0.101888,0,0,1
0.101896,252.964,252.964,0
0.101904,0,0,0
0.101912,505.929,505.929,0
0.101921,505.929,505.929,3
0.101929,758.893,758.893,0
0.101937,0,0,0
0.101945,505.929,505.929,2
0.101953,0,0,0
0.101961,505.929,505.929,1
0.101969,0,0,0
0.101977,252.964,252.964,1
0.101985,505.929,505.929,0
0.101993,252.964,252.964,0
0.102002,0,0,0
0.10201,252.964,252.964,0
0.102018,0,0,0
0.102026,0,0,0
0.102034,252.964,252.964,0
0.102042,88.5375,88.9328,1
0.10205,0,0,1
0.102058,252.964,252.964,1
0.102066,505.929,505.929,0
0.102074,0,0,0
0.102082,252.964,252.964,0
0.102091,758.893,758.893,1
0.102099,0,0,4
0.102107,0,0,1
0.102115,1011.86,1011.86,1
0.102123,252.964,252.964,2
0.102131,252.964,252.964,0
0.102139,252.964,252.964,1
0.102147,505.929,505.929,0
0.102155,252.964,252.964,1
0.102163,0,0,1
0.102172,505.929,505.929,3
0.10218,252.964,252.964,0
0.102188,505.929,505.929,0
0.102196,0,0,0
0.102204,0,0,1
0.102212,0,0,2
0.10222,252.964,252.964,2
0.102228,758.893,758.893,0
0.102236,505.929,505.929,1
0.102244,0,0,0
0.102252,252.964,252.964,1
0.102261,935.968,935.771,0
0.102269,252.964,252.964,3
0.102277,505.929,505.929,3
0.102285,0,0,0
0.102293,505.929,505.929,2
0.102301,252.964,252.964,0
0.102309,505.929,505.929,0
0.102317,505.929,505.929,2
0.102325,0,0,1
0.102333,505.929,505.929,2
0.102342,252.964,252.964,2
0.10235,0,0,1
0.102358,252.964,252.964,1
0.102366,252.964,252.964,0
0.102374,252.964,252.964,0
0.102382,505.929,505.929,2
0.10239,1264.82,1264.82,0
0.102398,252.964,252.964,1
0.102406,252.964,252.964,1
0.102414,0,0,1
0.102422,0,0,2
0.102431,0,0,1
0.102439,758.893,758.893,0
0.102447,505.929,505.929,0
0.102455,0,0,0
0.102463,252.964,252.964,2
0.102471,0,0,0
0.102479,0,0,1
0.102487,252.964,252.964,2
0.102495,252.964,252.964,1
0.102503,0,0,0
0.102512,505.929,505.929,0
0.10252,1011.86,1011.86,0
0.102528,252.964,252.964,1
0.102536,758.893,758.893,1
0.102544,252.964,252.964,0
0.102552,505.929,505.929,0
0.10256,252.964,252.964,0
0.102568,0,0,1
0.102576,252.964,252.964,1
0.102584,0,0,1
0.102593,505.929,505.929,0
0.102601,0,0,1
0.102609,0,0,0
0.102617,758.893,758.893,0
0.102625,1011.86,1011.86,0
0.102633,252.964,252.964,2
0.102641,0,0,0
0.102649,505.929,505.929,1
0.102657,252.964,252.964,0
0.102665,505.929,505.929,1
0.102673,0,0,0
0.102682,252.964,252.964,3
0.10269,505.929,505.929,6
0.102698,252.964,252.964,0
0.102706,0,0,2
0.102714,252.964,252.964,0
0.102722,252.964,252.964,0
0.10273,0,0,1
0.102738,252.964,252.964,0
0.102746,252.964,252.964,2
0.102754,0,0,0
0.102763,0,0,0
0.102771,0,0,1
0.102779,252.964,252.964,1
0.102787,252.964,252.964,2
0.102795,0,0,1
0.102803,505.929,505.929,1
0.102811,0,0,1
0.102819,252.964,252.964,1
0.102827,505.929,505.929,1
0.102835,505.929,505.929,1
0.102843,0,0,1
0.102852,505.929,505.929,1
0.10286,0,0,0
0.102868,505.929,505.929,0
0.102876,0,0,0
0.102884,758.893,758.893,0
0.102892,0,0,0
0.1029,252.964,252.964,0
0.102908,0,0,0
0.102916,252.964,252.964,0
0.102924,0,0,0
0.102933,252.964,252.964,1
0.102941,505.929,505.929,0
0.102949,0,0,0
0.102957,758.893,758.893,1
0.102965,758.893,758.893,1
0.102973,1264.82,1264.82,0
0.102981,252.964,252.964,1
0.102989,0,0,1
0.102997,0,0,0
0.103005,252.964,252.964,0
0.103014,252.964,252.964,0
0.103022,758.893,758.893,0
0.10303,0,0,0
0.103038,505.929,505.929,0
0.103046,252.964,252.964,0
0.103054,252.964,252.964,0
0.103062,0,0,1
0.10307,1011.86,1011.86,0
0.103078,758.893,758.893,0
0.103086,0,0,0
0.103094,252.964,252.964,0
0.103103,0,0,0
0.103111,0,0,0
0.103119,505.929,505.929,0
0.103127,505.929,505.929,0
0.103135,0,0,0
0.103143,0,0,0
0.103151,505.929,505.929,0
0.103159,0,0,0
0.103167,252.964,252.964,0
0.103175,505.929,505.929,0
0.103184,252.964,252.964,0
0.103192,0,0,0
0.1032,505.929,505.929,0
0.103208,252.964,252.964,0
0.103216,758.893,758.893,0
0.103224,252.964,252.964,0
0.103232,1011.86,1011.86,0
0.10324,505.929,505.929,0
0.103248,0,0,0
0.103256,252.964,252.964,0
0.103264,505.929,505.929,0
0.103273,1264.82,1264.82,0
0.103281,505.929,505.929,0
0.103289,252.964,252.964,1
0.103297,505.929,505.929,1
0.103305,252.964,252.964,0
0.103313,0,0,0
0.103321,252.964,252.964,0
0.103329,252.964,252.964,0
0.103337,252.964,252.964,1
0.103345,505.929,505.929,0
0.103354,0,0,0
0.103362,0,0,0
0.10337,0,0,1
0.103378,252.964,252.964,0
0.103386,252.964,252.964,0
0.103394,252.964,252.964,0
0.103402,252.964,252.964,0
0.10341,0,0,0
0.103418,505.929,505.929,0
0.103426,0,0,0
0.103434,505.929,505.929,0
0.103443,505.929,505.929,0
0.103451,0,0,0
0.103459,252.964,252.964,0
0.103467,252.964,252.964,0
0.103475,758.893,758.893,0
0.103483,0,0,1
0.103491,0,0,3
0.103499,252.964,252.964,4
0.103507,252.964,252.964,1
0.103515,252.964,252.964,0
0.103524,252.964,252.964,0
0.103532,0,0,0
0.10354,758.893,758.893,0
0.103548,505.929,505.929,0
0.103556,252.964,252.964,1
0.103564,252.964,252.964,0
0.103572,252.964,252.964,0
0.10358,0,0,2
0.103588,0,0,1
0.103596,505.929,505.929,0
0.103605,0,0,1
0.103613,505.929,505.929,0
0.103621,252.964,252.964,0
0.103629,252.964,252.964,1
0.103637,252.964,252.964,2
0.103645,758.893,758.893,1
0.103653,252.964,252.964,0
0.103661,252.964,252.964,0
0.103669,758.893,758.893,0
0.103677,0,0,0
0.103685,505.929,505.929,1
0.103694,0,0,2
0.103702,252.964,252.964,2
0.10371,252.964,252.964,1
0.103718,0,0,1
0.103726,0,0,0
0.103734,252.964,252.964,1
0.103742,505.929,505.929,1
0.10375,0,0,0
0.103758,252.964,252.964,1
0.103766,252.964,252.964,1
0.103775,252.964,252.964,0
0.103783,252.964,252.964,0
0.103791,252.964,252.964,1
0.103799,505.929,505.929,0
0.103807,0,0,0
0.103815,252.964,252.964,1
0.103823,252.964,252.964,0
0.103831,505.929,505.929,0
0.103839,252.964,252.964,1
0.103847,0,0,0
0.103855,252.964,252.964,0
0.103864,505.929,505.929,0
0.103872,252.964,252.964,0
0.10388,0,0,0
0.103888,505.929,505.929,0
0.103896,252.964,252.964,3
0.103904,505.929,505.929,0
0.103912,505.929,505.929,0
0.10392,0,0,0
0.103928,0,0,1
0.103936,505.929,505.929,0
0.103945,252.964,252.964,0
0.103953,252.964,252.964,0
0.103961,1011.86,1011.86,0
0.103969,758.893,758.893,0
0.103977,252.964,252.964,0
0.103985,1011.86,1011.86,0
0.103993,1011.86,1011.86,0
0.104001,505.929,505.929,0
0.104009,252.964,252.964,0
0.104017,1011.86,1011.86,0
0.104026,0,0,0
0.104034,252.964,252.964,0
0.104042,252.964,252.964,0
0.10405,758.893,758.893,0
0.104058,252.964,252.964,0
0.104066,252.964,252.964,0
0.104074,0,0,0
0.104082,1011.86,1011.86,1
0.10409,758.893,758.893,0
0.104098,0,0,0
0.104106,505.929,505.929,0
0.104115,252.964,252.964,1
0.104123,252.964,252.964,0
0.104131,758.893,758.893,0
0.104139,252.964,252.964,0
0.104147,252.964,252.964,0
0.104155,758.893,758.893,0
0.104163,0,0,0
0.104171,1517.79,1517.79,0
0.104179,505.929,505.929,0
0.104187,758.893,758.893,0
0.104196,505.929,505.929,0
0.104204,758.893,758.893,0
0.104212,505.929,505.929,0
0.10422,1011.86,1011.86,0
0.104228,252.964,252.964,1
0.104236,505.929,505.929,0
0.104244,505.929,505.929,2
0.104252,505.929,505.929,0
0.10426,1264.82,1264.82,1
0.104268,252.964,252.964,1
0.104276,505.929,505.929,3
0.104285,758.893,758.893,1
0.104293,252.964,252.964,1
0.104301,758.893,758.893,1
0.104309,505.929,505.929,1
0.104317,252.964,252.964,0
0.104325,505.929,505.929,0
0.104333,0,0,3
0.104341,252.964,252.964,0
0.104349,0,0,0
0.104357,758.893,758.893,0
0.104366,252.964,252.964,0
0.104374,252.964,252.964,1
0.104382,758.893,758.893,1
0.10439,1011.86,1011.86,0
0.104398,1011.86,1011.86,0
0.104406,1264.82,1264.82,0
0.104414,0,0,1
0.104422,252.964,252.964,0
0.10443,505.929,505.929,0
0.104438,252.964,252.964,0
0.104446,505.929,505.929,0
0.104455,1770.75,1770.75,0
0.104463,505.929,505.929,0
0.104471,252.964,252.964,0
0.104479,505.929,505.929,0
0.104487,252.964,252.964,0
0.104495,0,0,0
0.104503,0,0,1
0.104511,252.964,252.964,1
0.104519,505.929,505.929,0
0.104527,1264.82,1264.82,1
0.104536,0,0,0
0.104544,0,0,0
0.104552,505.929,505.929,0
0.10456,0,0,0
0.104568,758.893,758.893,1
0.104576,252.964,252.964,0
0.104584,505.929,505.929,1
0.104592,505.929,505.929,0
0.1046,252.964,252.964,0
0.104608,0,0,0
0.104617,758.893,758.893,0
0.104625,505.929,505.929,0
0.104633,252.964,252.964,1
0.104641,0,0,0
0.104649,758.893,758.893,0
0.104657,252.964,252.964,2
0.104665,252.964,252.964,1
0.104673,0,0,0
0.104681,0,0,0
0.104689,0,0,0
0.104697,0,0,0
0.104706,252.964,252.964,0
0.104714,505.929,505.929,0
0.104722,252.964,252.964,2
0.10473,505.929,505.929,2
0.104738,758.893,758.893,0
0.104746,252.964,252.964,0
0.104754,505.929,505.929,2
0.104762,0,0,1
0.10477,252.964,252.964,0
0.104778,252.964,252.964,0
0.104787,0,0,0
0.104795,252.964,252.964,1
0.104803,0,0,0
0.104811,0,0,1
0.104819,252.964,252.964,1
0.104827,252.964,252.964,1
0.104835,0,0,0
0.104843,252.964,252.964,0
0.104851,758.893,758.893,1
0.104859,758.893,758.893,1
0.104867,0,0,1
0.104876,1011.86,1011.86,0
0.104884,252.964,252.964,2
0.104892,1517.79,1517.79,0
0.1049,0,0,3
0.104908,252.964,252.964,0
0.104916,252.964,252.964,1
0.104924,758.893,758.893,0
0.104932,505.929,505.929,1
0.10494,505.929,505.929,0
0.104948,0,0,3
0.104957,0,0,2
0.104965,0,0,2
0.104973,683.004,682.806,1
0.104981,505.929,505.929,2
0.104989,0,0,3
0.104997,0,0,4
0.105005,505.929,505.929,1
0.105013,758.893,758.893,0
0.105021,505.929,505.929,1
0.105029,758.893,758.893,1
0.105038,505.929,505.929,0
0.105046,505.929,505.929,1
0.105054,758.893,758.893,0
0.105062,505.929,505.929,1
0.10507,0,0,1
0.105078,252.964,252.964,2
0.105086,252.964,252.964,1
0.105094,252.964,252.964,1
0.105102,252.964,252.964,4
0.10511,505.929,505.929,0
0.105118,505.929,505.929,0
0.105127,252.964,252.964,3
0.105135,505.929,505.929,4
0.105143,758.893,758.893,0
0.105151,1264.82,1264.82,3
0.105159,758.893,758.893,1
0.105167,758.893,758.893,2
0.105175,1011.86,1011.86,1
0.105183,1264.82,1264.82,1
0.105191,0,0,0
0.105199,252.964,252.964,0
0.105208,0,0,1
0.105216,505.929,505.929,0
0.105224,252.964,252.964,2
0.105232,252.964,252.964,3
0.10524,505.929,505.929,1
0.105248,758.893,758.893,0
0.105256,758.893,758.893,0
0.105264,252.964,252.964,1
0.105272,505.929,505.929,0
0.10528,1264.82,1264.82,3
0.105288,758.893,758.893,1
0.105297,758.893,758.893,1
0.105305,252.964,252.964,0
0.105313,252.964,252.964,1
0.105321,0,0,1
0.105329,758.893,758.893,2
0.105337,505.929,505.929,2
0.105345,252.964,252.964,2
0.105353,758.893,758.893,1
0.105361,252.964,252.964,2
0.105369,1011.86,1011.86,0
0.105378,505.929,505.929,0
0.105386,252.964,252.964,2
0.105394,505.929,505.929,0
0.105402,0,0,0
0.10541,1264.82,1264.82,1
0.105418,758.893,758.893,1
0.105426,0,0,1
0.105434,505.929,505.929,3
0.105442,252.964,252.964,1
0.10545,252.964,252.964,1
0.105458,0,0,1
0.105467,758.893,758.893,0
0.105475,252.964,252.964,2
0.105483,252.964,252.964,1
0.105491,758.893,758.893,2
0.105499,505.929,505.929,1
0.105507,252.964,252.964,0
0.105515,252.964,252.964,4
0.105523,252.964,252.964,2
0.105531,505.929,505.929,2
0.105539,252.964,252.964,0
0.105548,505.929,505.929,0
0.105556,1264.82,1264.82,1
0.105564,758.893,758.893,1
0.105572,252.964,252.964,0
0.10558,252.964,252.964,2
0.105588,505.929,505.929,1
0.105596,0,0,1
0.105604,252.964,252.964,4
0.105612,758.893,758.893,0
0.10562,758.893,758.893,5
0.105629,0,0,4
0.105637,0,0,0
0.105645,505.929,505.929,2
0.105653,505.929,505.929,3
0.105661,0,0,1
0.105669,0,0,2
0.105677,505.929,505.929,0
0.105685,505.929,505.929,1
0.105693,0,0,3
0.105701,758.893,758.893,1
0.105709,1264.82,1264.82,2
0.105718,0,0,1
0.105726,758.893,758.893,3
0.105734,252.964,252.964,0
0.105742,505.929,505.929,3
0.10575,758.893,758.893,1
0.105758,758.893,758.893,0
0.105766,0,0,0
0.105774,505.929,505.929,1
0.105782,0,0,0
0.10579,252.964,252.964,2
0.105799,505.929,505.929,2
0.105807,0,0,1
0.105815,758.893,758.893,1
0.105823,0,0,1
0.105831,252.964,252.964,1
0.105839,0,0,1
0.105847,252.964,252.964,1
0.105855,252.964,252.964,1
0.105863,505.929,505.929,3
0.105871,252.964,252.964,1
0.105879,758.893,758.893,1
0.105888,252.964,252.964,0
0.105896,505.929,505.929,1
0.105904,758.893,758.893,2
0.105912,0,0,1
0.10592,252.964,252.964,1
0.105928,0,0,0
0.105936,252.964,252.964,0
0.105944,758.893,758.893,0
0.105952,252.964,252.964,0
0.10596,505.929,505.929,2
0.105969,252.964,252.964,1
0.105977,252.964,252.964,1
0.105985,252.964,252.964,2
0.105993,0,0,0
0.106001,0,0,0
0.106009,252.964,252.964,0
0.106017,252.964,252.964,0
0.106025,1264.82,1264.82,0
0.106033,252.964,252.964,1
0.106041,758.893,758.893,3
0.10605,758.893,758.893,3
0.106058,0,0,1
0.106066,505.929,505.929,2
0.106074,505.929,505.929,0
0.106082,0,0,0
0.10609,0,0,0
0.106098,758.893,758.893,0
0.106106,252.964,252.964,1
0.106114,0,0,0
0.106122,0,0,0
0.10613,0,0,0
0.106139,252.964,252.964,2
0.106147,505.929,505.929,0
0.106155,0,0,0
0.106163,1011.86,1011.86,1
0.106171,0,0,1
0.106179,0,0,2
0.106187,252.964,252.964,0
0.106195,0,0,0
0.106203,0,0,0
0.106211,0,0,0
0.10622,758.893,758.893,0
0.106228,0,0,0
0.106236,505.929,505.929,1
0.106244,0,0,0
0.106252,252.964,252.964,0
0.10626,0,0,0
0.106268,252.964,252.964,0
0.106276,505.929,505.929,0
0.106284,252.964,252.964,0
0.106292,505.929,505.929,0
0.1063,758.893,758.893,0
0.106309,1011.86,1011.86,0
0.106317,0,0,0
0.106325,758.893,758.893,0
0.106333,505.929,505.929,1
0.106341,252.964,252.964,0
0.106349,0,0,0
0.106357,252.964,252.964,0
0.106365,505.929,505.929,0
0.106373,758.893,758.893,1
0.106381,505.929,505.929,1
0.10639,758.893,758.893,0
0.106398,252.964,252.964,1
0.106406,1011.86,1011.86,1
0.106414,252.964,252.964,0
0.106422,252.964,252.964,1
0.10643,505.929,505.929,1
0.106438,0,0,0
0.106446,505.929,505.929,3
0.106454,252.964,252.964,2
0.106462,505.929,505.929,0
0.10647,505.929,505.929,1
0.106479,0,0,2
0.106487,252.964,252.964,0
0.106495,252.964,252.964,2
0.106503,0,0,0
0.106511,252.964,252.964,0
0.106519,252.964,252.964,0
0.106527,0,0,0
0.106535,505.929,505.929,2
0.106543,252.964,252.964,2
0.106551,252.964,252.964,0
0.10656,0,0,0
0.106568,0,0,0
0.106576,0,0,1
0.106584,0,0,0
0.106592,252.964,252.964,0
0.1066,252.964,252.964,1
0.106608,0,0,0
0.106616,252.964,252.964,0
0.106624,505.929,505.929,0
0.106632,0,0,0
0.106641,758.893,758.893,0
0.106649,1517.79,1517.79,0
0.106657,758.893,758.893,0
0.106665,252.964,252.964,0
0.106673,1011.86,1011.86,1
0.106681,1264.82,1264.82,0
0.106689,505.929,505.929,2
0.106697,252.964,252.964,4
0.106705,0,0,1
0.106713,0,0,0
0.106721,0,0,1
0.10673,252.964,252.964,1
0.106738,252.964,252.964,0
0.106746,758.893,758.893,1
0.106754,252.964,252.964,0
0.106762,252.964,252.964,0
0.10677,1264.82,1264.82,0
0.106778,252.964,252.964,0
0.106786,505.929,505.929,1
0.106794,505.929,505.929,1
0.106802,758.893,758.893,0
0.106811,505.929,505.929,0
0.106819,758.893,758.893,2
0.106827,1264.82,1264.82,0
0.106835,252.964,252.964,0
0.106843,0,0,0
0.106851,1011.86,1011.86,1
0.106859,758.893,758.893,3
0.106867,0,0,0
0.106875,505.929,505.929,0
0.106883,1264.82,1264.82,2
0.106891,0,0,0
0.1069,252.964,252.964,0
0.106908,1264.82,1264.82,0
0.106916,252.964,252.964,0
0.106924,0,0,0
0.106932,252.964,252.964,0
0.10694,758.893,758.893,0
0.106948,505.929,505.929,0
0.106956,252.964,252.964,0
0.106964,758.893,758.893,1
0.106972,252.964,252.964,0
0.106981,0,0,0
0.106989,505.929,505.929,1
0.106997,252.964,252.964,0
0.107005,505.929,505.929,0
0.107013,252.964,252.964,0
0.107021,505.929,505.929,1
0.107029,0,0,0
0.107037,252.964,252.964,0
0.107045,0,0,0
0.107053,758.893,758.893,1
0.107062,252.964,252.964,0
0.10707,0,0,0
0.107078,505.929,505.929,0
0.107086,0,0,0
0.107094,0,0,0
0.107102,0,0,0
0.10711,0,0,0
0.107118,177.075,176.877,0
0.107126,0,0,0
0.107134,0,0,0
0.107142,252.964,252.964,0
0.107151,0,0,0
0.107159,0,0,0
0.107167,252.964,252.964,0
0.107175,0,0,0
0.107183,0,0,0
0.107191,505.929,505.929,0
0.107199,252.964,252.964,0
0.107207,252.964,252.964,0
0.107215,0,0,0
0.107223,0,0,0
0.107232,0,0,0
0.10724,0,0,0
0.107248,0,0,0
0.107256,252.964,252.964,0
0.107264,758.893,758.893,0
0.107272,505.929,505.929,0
0.10728,252.964,252.964,0
0.107288,758.893,758.893,0
0.107296,0,0,0
0.107304,252.964,252.964,0
0.107312,252.964,252.964,0
0.107321,758.893,758.893,0
0.107329,505.929,505.929,0
0.107337,252.964,252.964,0
0.107345,252.964,252.964,0
0.107353,1264.82,1264.82,0
0.107361,505.929,505.929,0
0.107369,252.964,252.964,0
0.107377,252.964,252.964,0
0.107385,0,0,0
0.107393,505.929,505.929,0
0.107402,0,0,0
0.10741,0,0,1
0.107418,505.929,505.929,0
0.107426,0,0,1
0.107434,0,0,0
0.107442,0,0,0
0.10745,0,0,0
0.107458,0,0,0
0.107466,252.964,252.964,0
0.107474,505.929,505.929,0
0.107482,0,0,0
0.107491,505.929,505.929,0
0.107499,252.964,252.964,0
0.107507,758.893,758.893,0
0.107515,0,0,0
0.107523,252.964,252.964,0
0.107531,0,0,0
0.107539,505.929,505.929,0
0.107547,505.929,505.929,0
0.107555,0,0,0
0.107563,0,0,0
0.107572,505.929,505.929,0
0.10758,1011.86,1011.86,0
0.107588,0,0,0
0.107596,505.929,505.929,0
0.107604,252.964,252.964,0
0.107612,252.964,252.964,0
0.10762,252.964,252.964,0
0.107628,0,0,0
0.107636,0,0,0
0.107644,0,0,0
0.107653,252.964,252.964,0
0.107661,252.964,252.964,0
0.107669,252.964,252.964,0
0.107677,252.964,252.964,0
0.107685,0,0,0
0.107693,0,0,0
0.107701,505.929,505.929,2
0.107709,0,0,0
0.107717,252.964,252.964,3
0.107725,0,0,1
0.107733,0,0,0
0.107742,0,0,0
0.10775,505.929,505.929,1
0.107758,252.964,252.964,0
0.107766,0,0,0
0.107774,252.964,252.964,0
0.107782,0,0,1
0.10779,252.964,252.964,2
0.107798,505.929,505.929,0
0.107806,0,0,1
0.107814,252.964,252.964,1
0.107823,252.964,252.964,1
0.107831,0,0,0
0.107839,758.893,758.893,0
0.107847,505.929,505.929,0
0.107855,252.964,252.964,0
0.107863,252.964,252.964,1
0.107871,505.929,505.929,0
0.107879,505.929,505.929,0
0.107887,505.929,505.929,0
0.107895,505.929,505.929,0
0.107903,505.929,505.929,2
0.107912,0,0,0
0.10792,505.929,505.929,1
0.107928,1011.86,1011.86,1
0.107936,505.929,505.929,1
0.107944,758.893,758.893,0
0.107952,0,0,1
0.10796,252.964,252.964,1
0.107968,252.964,252.964,0
0.107976,505.929,505.929,0
0.107984,1264.82,1264.82,0
0.107993,505.929,505.929,0
0.108001,505.929,505.929,0
0.108009,0,0,1
0.108017,505.929,505.929,0
0.108025,0,0,0
0.108033,0,0,0
0.108041,0,0,0
0.108049,252.964,252.964,0
0.108057,0,0,0
0.108065,252.964,252.964,2
0.108074,430.04,429.842,0
0.108082,252.964,252.964,0
0.10809,252.964,252.964,0
0.108098,758.893,758.893,0
0.108106,1011.86,1011.86,0
0.108114,505.929,505.929,0
0.108122,0,0,0
