time_s,total_rate_gbps,reconstructed_rate_gbps,ecn_marks
0.101581,355.731,355.731,12
0.101589,218.972,219.368,15
0.101597,260.87,260.87,5
0.101605,434.783,434.783,11
0.101613,284.585,284.585,5
0.101621,400,400.198,3
0.101629,332.016,332.016,2
0.101637,142.292,142.292,0
0.101645,211.067,211.462,1
0.101653,332.016,332.016,0
0.101661,300.395,300.395,0
0.10167,349.407,349.802,0
0.101678,284.585,284.585,1
0.101686,205.534,205.534,6
0.101694,237.154,237.154,4
0.101702,197.628,197.628,5
0.10171,339.921,339.921,6
0.101718,308.3,308.3,6
0.101726,252.964,252.964,6
0.101734,300.395,300.395,12
0.101742,303.162,303.36,0
0.101751,229.249,229.249,0
0.101759,205.534,205.534,0
0.101767,213.439,213.439,0
0.101775,276.68,276.68,0
0.101783,297.233,297.431,0
0.101791,332.016,332.016,0
0.101799,329.644,330.04,1
0.101807,292.49,292.49,0
0.101815,308.3,308.3,5
0.101823,252.964,252.964,12
0.101831,366.403,366.601,10
0.10184,347.826,347.826,10
0.101848,181.818,181.818,3
0.101856,134.387,134.387,18
0.101864,245.059,245.059,22
0.101872,347.826,347.826,21
0.10188,347.826,347.826,31
0.101888,324.111,324.111,25
0.101896,197.628,197.628,20
0.101904,213.439,213.439,21
0.101912,292.49,292.49,20
0.101921,316.206,316.206,26
0.101929,335.178,334.98,17
0.101937,221.344,221.344,22
0.101945,213.439,213.439,23
0.101953,229.249,229.249,26
0.101961,339.921,339.921,24
0.101969,221.344,221.344,21
0.101977,608.696,608.696,28
0.101985,442.688,442.688,26
0.101993,492.885,493.083,13
0.102002,363.636,363.636,24
0.10201,363.636,363.636,20
0.102018,292.49,292.49,22
0.102026,300.395,300.395,25
0.102034,150.198,150.198,25
0.102042,192.49,192.688,29
0.10205,241.897,242.095,20
0.102058,173.913,173.913,15
0.102066,268.775,268.775,18
0.102074,221.344,221.344,27
0.102082,268.775,268.775,20
0.102091,300.395,300.395,23
0.102099,292.49,292.49,14
0.102107,194.466,194.664,25
0.102115,482.213,482.213,25
0.102123,339.921,339.921,20
0.102131,324.111,324.111,17
0.102139,300.395,300.395,8
0.102147,213.439,213.439,6
0.102155,166.008,166.008,19
0.102163,284.585,284.585,14
0.102172,368.379,368.577,25
0.10218,276.68,276.68,16
0.102188,339.921,339.921,17
0.102196,324.111,324.111,24
0.102204,284.585,284.585,28
0.102212,237.154,237.154,36
0.10222,308.3,308.3,39
0.102228,324.111,324.111,22
0.102236,347.826,347.826,25
0.102244,387.352,387.352,29
0.102252,387.352,387.352,26
0.102261,400.791,401.186,29
0.102269,490.119,490.119,32
0.102277,458.498,458.498,37
0.102285,418.972,418.972,52
0.102293,313.834,314.229,60
0.102301,252.964,252.964,48
0.102309,324.111,324.111,45
0.102317,347.826,347.826,41
0.102325,221.344,221.344,38
0.102333,347.826,347.826,38
0.102342,411.067,411.067,33
0.10235,276.68,276.68,27
0.102358,355.731,355.731,27
0.102366,351.779,351.779,35
0.102374,355.731,355.731,39
0.102382,368.379,368.577,34
0.10239,458.498,458.498,49
0.102398,332.016,332.016,40
0.102406,379.447,379.447,39
0.102414,292.49,292.49,35
0.102422,292.49,292.49,21
0.102431,197.233,197.628,33
0.102439,173.913,173.913,27
0.102447,229.249,229.249,21
0.102455,213.439,213.439,22
0.102463,300.395,300.395,20
0.102471,264.822,264.822,21
0.102479,316.206,316.206,12
0.102487,213.439,213.439,12
0.102495,245.059,245.059,15
0.102503,292.49,292.49,13
0.102512,442.688,442.688,14
0.10252,411.067,411.067,17
0.102528,316.206,316.206,10
0.102536,332.016,332.016,18
0.102544,221.344,221.344,15
0.102552,332.016,332.016,16
0.10256,245.059,245.059,13
0.102568,252.964,252.964,13
0.102576,324.111,324.111,3
0.102584,276.68,276.68,6
0.102593,268.775,268.775,9
0.102601,268.775,268.775,12
0.102609,189.723,189.723,24
0.102617,296.443,296.443,24
0.102625,458.498,458.498,22
0.102633,276.68,276.68,17
0.102641,308.3,308.3,23
0.102649,268.775,268.775,22
0.102657,332.016,332.016,31
0.102665,260.87,260.87,34
0.102673,252.964,252.964,32
0.102682,181.818,181.818,22
0.10269,332.016,332.016,29
0.102698,272.727,272.727,31
0.102706,268.775,268.775,37
0.102714,237.154,237.154,30
0.102722,221.344,221.344,30
0.10273,189.723,189.723,33
0.102738,189.723,189.723,38
0.102746,158.103,158.103,42
0.102754,197.628,197.628,31
0.102763,126.482,126.482,33
0.102771,197.628,197.628,21
0.102779,94.8617,94.8617,27
0.102787,252.964,252.964,24
0.102795,245.059,245.059,27
0.102803,166.008,166.008,18
0.102811,252.964,252.964,29
0.102819,339.921,339.921,23
0.102827,268.775,268.775,20
0.102835,166.008,166.008,18
0.102843,221.344,221.344,18
0.102852,181.818,181.818,17
0.10286,110.672,110.672,17
0.102868,126.482,126.482,9
0.102876,110.672,110.672,10
0.102884,181.818,181.818,9
0.102892,142.292,142.292,13
0.1029,134.387,134.387,14
0.102908,205.534,205.534,11
0.102916,260.87,260.87,10
0.102924,98.8142,98.8142,9
0.102933,213.439,213.439,26
0.102941,166.008,166.008,6
0.102949,181.818,181.818,9
0.102957,268.775,268.775,17
0.102965,411.067,411.067,13
0.102973,387.352,387.352,14
0.102981,229.249,229.249,13
0.102989,237.154,237.154,26
0.102997,197.628,197.628,16
0.103005,284.585,284.585,10
0.103014,379.447,379.447,8
0.103022,458.498,458.498,5
0.10303,355.731,355.731,6
0.103038,189.723,189.723,6
0.103046,205.534,205.534,10
0.103054,237.154,237.154,7
0.103062,347.826,347.826,3
0.10307,297.233,297.431,9
0.103078,150.198,150.198,1
0.103086,126.482,126.482,1
0.103094,166.008,166.008,0
0.103103,213.439,213.439,0
0.103111,166.008,166.008,0
0.103119,202.372,202.569,0
0.103127,284.585,284.585,0
0.103135,448.221,448.617,0
0.103143,382.213,382.411,0
0.103151,300.395,300.395,0
0.103159,225.296,225.296,0
0.103167,166.008,166.008,0
0.103175,284.585,284.585,0
0.103184,268.775,268.775,0
0.103192,166.008,166.008,0
0.1032,395.257,395.257,1
0.103208,411.067,411.067,0
0.103216,403.162,403.162,0
0.103224,399.209,399.209,0
0.103232,426.877,426.877,0
0.10324,363.636,363.636,1
0.103248,442.688,442.688,0
0.103256,387.352,387.352,0
0.103264,450.593,450.593,0
0.103273,611.858,611.66,2
0.103281,454.545,454.545,1
0.103289,553.36,553.36,5
0.103297,429.249,428.854,4
0.103305,371.542,371.542,0
0.103313,284.585,284.585,3
0.103321,347.826,347.826,0
0.103329,221.344,221.344,1
0.103337,284.585,284.585,2
0.103345,245.059,245.059,3
0.103354,292.49,292.49,9
0.103362,203.162,203.557,2
0.10337,276.68,276.68,7
0.103378,276.68,276.68,13
0.103386,260.87,260.87,6
0.103394,237.154,237.154,17
0.103402,351.779,351.779,17
0.10341,268.775,268.775,16
0.103418,450.593,450.593,11
0.103426,387.352,387.352,5
0.103434,498.024,498.024,8
0.103443,363.636,363.636,15
0.103451,403.162,403.162,15
0.103459,324.111,324.111,18
0.103467,300.395,300.395,23
0.103475,332.016,332.016,19
0.103483,292.49,292.49,34
0.103491,268.775,268.775,37
0.103499,271.937,271.739,38
0.103507,371.542,371.542,38
0.103515,324.111,324.111,38
0.103524,276.68,276.68,34
0.103532,252.964,252.964,39
0.10354,332.016,332.016,23
0.103548,324.111,324.111,38
0.103556,355.731,355.731,32
0.103564,426.877,426.877,32
0.103572,308.3,308.3,29
0.10358,268.775,268.775,26
0.103588,276.68,276.68,32
0.103596,363.636,363.636,17
0.103605,213.439,213.439,29
0.103613,205.534,205.534,18
0.103621,229.249,229.249,19
0.103629,181.818,181.818,21
0.103637,226.877,227.273,22
0.103645,332.016,332.016,20
0.103653,300.395,300.395,13
0.103661,276.68,276.68,15
0.103669,363.636,363.636,13
0.103677,276.68,276.68,19
0.103685,252.964,252.964,15
0.103694,284.585,284.585,24
0.103702,237.154,237.154,35
0.10371,395.257,395.257,31
0.103718,281.423,281.621,21
0.103726,239.921,240.119,29
0.103734,350.593,350.791,30
0.103742,363.636,363.636,32
0.10375,268.775,268.775,30
0.103758,173.913,173.913,41
0.103766,237.154,237.154,23
0.103775,284.585,284.585,24
0.103783,308.3,308.3,20
0.103791,276.68,276.68,23
0.103799,387.352,387.352,28
0.103807,339.921,339.921,26
0.103815,355.731,355.731,31
0.103823,395.257,395.257,17
0.103831,442.688,442.688,26
0.103839,316.206,316.206,27
0.103847,276.68,276.68,13
0.103855,252.964,252.964,12
0.103864,300.395,300.395,15
0.103872,181.818,181.818,10
0.10388,276.68,276.68,13
0.103888,205.534,205.534,15
0.103896,379.447,379.447,13
0.103904,374.308,374.506,11
0.103912,339.921,339.921,8
0.10392,268.775,268.775,4
0.103928,252.964,252.964,7
0.103936,411.067,411.067,0
0.103945,490.119,490.119,4
0.103953,421.344,420.949,3
0.103961,434.783,434.783,0
0.103969,363.636,363.636,0
0.103977,268.775,268.775,1
0.103985,420.553,420.949,1
0.103993,355.731,355.731,0
0.104001,411.067,411.067,2
0.104009,257.708,257.905,2
0.104017,355.731,355.731,3
0.104026,332.016,332.016,4
0.104034,324.111,324.111,3
0.104042,282.213,282.609,4
0.10405,284.585,284.585,4
0.104058,276.68,276.68,4
0.104066,450.593,450.593,1
0.104074,403.162,403.162,2
0.104082,482.213,482.213,2
0.10409,418.972,418.972,0
0.104098,284.585,284.585,0
0.104106,324.111,324.111,1
0.104115,339.921,339.921,1
0.104123,498.024,498.024,0
0.104131,387.352,387.352,0
0.104139,403.162,403.162,0
0.104147,498.024,498.024,0
0.104155,553.36,553.36,0
0.104163,521.739,521.739,0
0.104171,632.411,632.411,0
0.104179,561.265,561.265,0
0.104187,426.877,426.877,0
0.104196,616.601,616.601,0
0.104204,679.842,679.842,1
0.104212,537.549,537.549,0
0.10422,676.68,676.877,0
0.104228,474.308,474.308,4
0.104236,474.308,474.308,8
0.104244,501.186,500.988,12
0.104252,403.162,403.162,10
0.10426,411.067,411.067,28
0.104268,513.834,513.834,19
0.104276,403.162,403.162,21
0.104285,284.585,284.585,25
0.104293,284.585,284.585,19
0.104301,418.972,418.972,25
0.104309,403.162,403.162,21
0.104317,418.972,418.972,31
0.104325,422.925,422.925,36
0.104333,426.877,426.877,29
0.104341,395.257,395.257,15
0.104349,466.403,466.403,21
0.104357,537.549,537.549,29
0.104366,521.739,521.739,24
0.104374,466.403,466.403,17
0.104382,426.877,426.877,18
0.10439,553.36,553.36,9
0.104398,411.067,411.067,11
0.104406,490.119,490.119,7
0.104414,505.929,505.929,18
0.104422,403.162,403.162,15
0.10443,482.213,482.213,1
0.104438,395.257,395.257,3
0.104446,371.542,371.542,6
0.104455,561.265,561.265,4
0.104463,521.739,521.739,1
0.104471,474.308,474.308,3
0.104479,450.593,450.593,2
0.104487,260.87,260.87,1
0.104495,308.3,308.3,9
0.104503,329.644,330.04,17
0.104511,316.206,316.206,19
0.104519,376.285,376.482,15
0.104527,411.067,411.067,19
0.104536,434.783,434.783,12
0.104544,411.067,411.067,16
0.104552,332.016,332.016,16
0.10456,332.016,332.016,30
0.104568,332.016,332.016,13
0.104576,418.972,418.972,14
0.104584,355.731,355.731,16
0.104592,324.111,324.111,19
0.1046,252.964,252.964,17
0.104608,316.206,316.206,24
0.104617,252.964,252.964,16
0.104625,371.542,371.542,33
0.104633,300.395,300.395,37
0.104641,316.206,316.206,22
0.104649,466.403,466.403,26
0.104657,260.87,260.87,22
0.104665,324.111,324.111,31
0.104673,221.344,221.344,26
0.104681,213.439,213.439,20
0.104689,245.059,245.059,24
0.104697,316.206,316.206,21
0.104706,324.111,324.111,34
0.104714,332.016,332.016,33
0.104722,237.154,237.154,23
0.10473,316.206,316.206,17
0.104738,324.111,324.111,16
0.104746,363.636,363.636,17
0.104754,284.585,284.585,10
0.104762,205.534,205.534,27
0.10477,347.826,347.826,12
0.104778,334.783,334.98,18
0.104787,260.87,260.87,17
0.104795,252.964,252.964,12
0.104803,268.775,268.775,21
0.104811,189.723,189.723,14
0.104819,280.632,280.632,13
0.104827,324.111,324.111,23
0.104835,229.249,229.249,13
0.104843,276.68,276.68,18
0.104851,363.636,363.636,24
0.104859,363.636,363.636,39
0.104867,474.308,474.308,42
0.104876,513.834,513.834,56
0.104884,529.644,529.644,52
0.104892,561.265,561.265,53
0.1049,324.111,324.111,52
0.104908,415.02,415.02,33
0.104916,450.593,450.593,27
0.104924,434.783,434.783,34
0.104932,442.688,442.688,39
0.10494,411.067,411.067,30
0.104948,561.265,561.265,37
0.104957,442.688,442.688,28
0.104965,395.257,395.257,39
0.104973,377.075,377.47,54
0.104981,442.688,442.688,47
0.104989,363.636,363.636,58
0.104997,387.352,387.352,42
0.105005,426.877,426.877,54
0.105013,363.636,363.636,37
0.105021,442.688,442.688,41
0.105029,395.257,395.257,37
0.105038,442.688,442.688,36
0.105046,371.542,371.542,53
0.105054,418.972,418.972,45
0.105062,490.119,490.119,41
0.10507,435.573,435.771,39
0.105078,347.826,347.826,47
0.105086,474.308,474.308,38
0.105094,363.636,363.636,39
0.105102,545.455,545.455,49
0.10511,592.885,592.885,45
0.105118,624.506,624.506,37
0.105127,600.791,600.791,35
0.105135,553.36,553.36,43
0.105143,537.549,537.549,33
0.105151,521.739,521.739,42
0.105159,521.739,521.739,58
0.105167,458.498,458.498,47
0.105175,597.628,597.826,48
0.105183,664.032,664.032,39
0.105191,458.498,458.498,36
0.105199,339.921,339.921,44
0.105208,268.775,268.775,44
0.105216,316.206,316.206,37
0.105224,284.585,284.585,48
0.105232,466.403,466.403,42
0.10524,347.826,347.826,37
0.105248,403.162,403.162,33
0.105256,498.024,498.024,37
0.105264,411.067,411.067,35
0.105272,395.257,395.257,36
0.10528,561.265,561.265,31
0.105288,537.549,537.549,32
0.105297,616.601,616.601,29
0.105305,442.688,442.688,26
0.105313,332.016,332.016,26
0.105321,426.877,426.877,41
0.105329,490.119,490.119,28
0.105337,595.257,594.862,33
0.105345,505.929,505.929,24
0.105353,513.834,513.834,25
0.105361,482.213,482.213,23
0.105369,379.447,379.447,28
0.105378,300.395,300.395,29
0.105386,371.542,371.542,20
0.105394,379.447,379.447,26
0.105402,229.249,229.249,28
0.10541,439.526,439.723,20
0.105418,482.213,482.213,30
0.105426,300.395,300.395,41
0.105434,426.877,426.877,24
0.105442,292.49,292.49,24
0.10545,316.206,316.206,32
0.105458,426.877,426.877,34
0.105467,498.024,498.024,54
0.105475,418.972,418.972,50
0.105483,426.877,426.877,47
0.105491,513.834,513.834,43
0.105499,418.972,418.972,54
0.105507,513.834,513.834,48
0.105515,371.542,371.542,55
0.105523,242.688,243.083,51
0.105531,316.206,316.206,43
0.105539,355.731,355.731,39
0.105548,316.206,316.206,45
0.105556,450.593,450.593,40
0.105564,411.067,411.067,39
0.105572,421.739,421.937,42
0.10558,426.877,426.877,31
0.105588,292.49,292.49,48
0.105596,355.731,355.731,40
0.105604,442.688,442.688,39
0.105612,624.506,624.506,55
0.10562,445.455,445.652,64
0.105629,569.17,569.17,49
0.105637,403.162,403.162,70
0.105645,363.636,363.636,64
0.105653,332.016,332.016,58
0.105661,260.87,260.87,52
0.105669,221.344,221.344,50
0.105677,284.585,284.585,32
0.105685,232.411,232.213,44
0.105693,245.059,245.059,41
0.105701,363.636,363.636,42
0.105709,403.162,403.162,32
0.105718,474.308,474.308,30
0.105726,722.134,722.332,27
0.105734,624.506,624.506,22
0.105742,418.972,418.972,20
0.10575,482.213,482.213,33
0.105758,411.067,411.067,19
0.105766,316.206,316.206,26
0.105774,260.87,260.87,26
0.105782,453.36,453.557,21
0.10579,339.921,339.921,24
0.105799,434.783,434.783,39
0.105807,347.826,347.826,15
0.105815,320.949,321.146,27
0.105823,252.964,252.964,27
0.105831,308.3,308.3,22
0.105839,339.921,339.921,23
0.105847,434.783,434.783,39
0.105855,450.593,450.593,38
0.105863,545.455,545.455,52
0.105871,553.36,553.36,39
0.105879,482.213,482.213,32
0.105888,358.893,358.696,26
0.105896,584.98,584.98,26
0.105904,384.19,384.387,31
0.105912,339.921,339.921,27
0.10592,308.3,308.3,24
0.105928,479.051,479.249,23
0.105936,379.447,379.447,23
0.105944,411.067,411.067,25
0.105952,316.206,316.206,24
0.10596,268.775,268.775,30
0.105969,347.826,347.826,29
0.105977,363.636,363.636,29
0.105985,324.111,324.111,27
0.105993,355.731,355.731,27
0.106001,300.395,300.395,29
0.106009,316.206,316.206,22
0.106017,403.162,403.162,16
0.106025,505.929,505.929,27
0.106033,411.067,411.067,22
0.106041,395.257,395.257,33
0.10605,363.636,363.636,24
0.106058,308.3,308.3,27
0.106066,450.593,450.593,29
0.106074,339.921,339.921,18
0.106082,355.731,355.731,18
0.10609,303.557,303.36,39
0.106098,316.206,316.206,29
0.106106,221.344,221.344,24
0.106114,239.921,240.119,21
0.106122,458.498,458.498,15
0.10613,355.731,355.731,27
0.106139,276.68,276.68,18
0.106147,332.016,332.016,14
0.106155,332.016,332.016,13
0.106163,355.731,355.731,27
0.106171,347.826,347.826,24
0.106179,387.352,387.352,26
0.106187,260.87,260.87,20
0.106195,303.557,303.36,10
0.106203,284.585,284.585,16
0.106211,276.68,276.68,11
0.10622,347.826,347.826,8
0.106228,221.344,221.344,5
0.106236,276.68,276.68,6
0.106244,324.111,324.111,2
0.106252,418.972,418.972,3
0.10626,300.395,300.395,3
0.106268,339.921,339.921,9
0.106276,266.403,266.798,4
0.106284,300.395,300.395,8
0.106292,229.249,229.249,5
0.1063,189.723,189.723,8
0.106309,292.49,292.49,8
0.106317,260.87,260.87,11
0.106325,411.067,411.067,8
0.106333,395.257,395.257,7
0.106341,387.352,387.352,12
0.106349,403.162,403.162,13
0.106357,316.206,316.206,11
0.106365,490.119,490.119,21
0.106373,498.024,498.024,13
0.106381,411.067,411.067,15
0.10639,371.542,371.542,10
0.106398,332.016,332.016,11
0.106406,300.395,300.395,19
0.106414,513.834,513.834,16
0.106422,442.688,442.688,14
0.10643,411.067,411.067,17
0.106438,292.49,292.49,20
0.106446,395.257,395.257,38
0.106454,237.154,237.154,28
0.106462,418.972,418.972,29
0.10647,312.253,312.253,22
0.106479,189.723,189.723,38
0.106487,241.107,241.107,21
0.106495,395.257,395.257,16
0.106503,256.126,255.929,15
0.106511,387.352,387.352,19
0.106519,339.921,339.921,12
0.106527,324.111,324.111,10
0.106535,426.877,426.877,17
0.106543,284.585,284.585,14
0.106551,260.87,260.87,10
0.10656,466.403,466.403,20
0.106568,434.783,434.783,19
0.106576,387.352,387.352,21
0.106584,332.016,332.016,33
0.106592,411.067,411.067,18
0.1066,450.593,450.593,23
0.106608,363.636,363.636,27
0.106616,316.206,316.206,17
0.106624,482.213,482.213,14
0.106632,411.067,411.067,19
0.106641,371.542,371.542,24
0.106649,426.877,426.877,21
0.106657,302.767,302.372,26
0.106665,316.206,316.206,16
0.106673,292.49,292.49,24
0.106681,411.067,411.067,22
0.106689,379.447,379.447,27
0.106697,395.257,395.257,19
0.106705,292.49,292.49,10
0.106713,276.68,276.68,20
0.106721,300.395,300.395,23
0.10673,300.395,300.395,14
0.106738,347.826,347.826,13
0.106746,308.3,308.3,19
0.106754,395.257,395.257,16
0.106762,490.119,490.119,9
0.10677,474.308,474.308,9
0.106778,479.051,479.249,10
0.106786,379.447,379.447,8
0.106794,600.791,600.791,18
0.106802,490.119,490.119,18
0.106811,529.644,529.644,16
0.106819,450.593,450.593,20
0.106827,434.783,434.783,25
0.106835,516.601,516.798,26
0.106843,339.921,339.921,16
0.106851,387.352,387.352,28
0.106859,458.498,458.498,20
0.106867,387.352,387.352,21
0.106875,387.352,387.352,20
0.106883,474.308,474.308,12
0.106891,379.447,379.447,7
0.1069,268.775,268.775,5
0.106908,458.498,458.498,4
0.106916,308.3,308.3,6
0.106924,379.447,379.447,5
0.106932,387.352,387.352,3
0.10694,318.972,319.17,2
0.106948,284.585,284.585,1
0.106956,371.542,371.542,2
0.106964,328.063,328.063,6
0.106972,371.542,371.542,10
0.106981,237.154,237.154,12
0.106989,300.395,300.395,6
0.106997,284.585,284.585,5
0.107005,292.49,292.49,1
0.107013,316.206,316.206,1
0.107021,252.964,252.964,7
0.107029,290.119,290.514,2
0.107037,225.296,225.296,3
0.107045,371.542,371.542,3
0.107053,521.739,521.739,2
0.107062,347.826,347.826,2
0.10707,134.387,134.387,0
0.107078,237.154,237.154,2
0.107086,181.818,181.818,3
0.107094,201.581,201.581,2
0.107102,142.292,142.292,1
0.10711,150.198,150.198,0
0.107118,242.688,243.083,0
0.107126,181.818,181.818,1
0.107134,276.68,276.68,1
0.107142,252.964,252.964,0
0.107151,237.154,237.154,0
0.107159,166.008,166.008,0
0.107167,197.628,197.628,0
0.107175,268.775,268.775,0
0.107183,197.628,197.628,0
0.107191,142.292,142.292,0
0.107199,132.016,132.411,0
0.107207,224.111,224.308,0
0.107215,205.534,205.534,0
0.107223,247.826,248.024,0
0.107232,197.628,197.628,0
0.10724,150.198,150.198,0
0.107248,158.103,158.103,0
0.107256,268.775,268.775,0
0.107264,347.826,347.826,0
0.107272,237.154,237.154,0
0.10728,308.3,308.3,0
0.107288,411.067,411.067,0
0.107296,316.206,316.206,0
0.107304,308.3,308.3,0
0.107312,213.439,213.439,1
0.107321,181.818,181.818,0
0.107329,284.585,284.585,1
0.107337,213.439,213.439,1
0.107345,197.628,197.628,0
0.107353,202.372,202.569,0
0.107361,252.964,252.964,2
0.107369,332.016,332.016,3
0.107377,260.87,260.87,1
0.107385,268.775,268.775,1
0.107393,260.87,260.87,8
0.107402,260.87,260.87,9
0.10741,161.265,161.067,10
0.107418,181.818,181.818,21
0.107426,213.439,213.439,5
0.107434,150.198,150.198,9
0.107442,237.154,237.154,5
0.10745,150.198,150.198,4
0.107458,102.767,102.767,5
0.107466,150.198,150.198,2
0.107474,355.731,355.731,5
0.107482,316.206,316.206,2
0.107491,268.775,268.775,0
0.107499,173.913,173.913,0
0.107507,308.3,308.3,0
0.107515,221.344,221.344,0
